operator_id,incoming_calls,missed_calls,wait_seconds,missed_rate,avg_wait_sec,outgoing_calls,tariff_plan,high_missed_rate,high_wait,low_outbound,incoming_risk
910516,32.0,0.0,701.0,0.0,21.90625,0.0,C,False,True,True,False
910520,0.0,0.0,0.0,0.0,0.0,198.0,C,False,False,False,False
910524,0.0,0.0,0.0,0.0,0.0,85.0,C,False,False,False,False
910530,0.0,0.0,0.0,0.0,0.0,1061.0,C,False,False,False,False
910532,0.0,0.0,0.0,0.0,0.0,151.0,C,False,False,False,False
910540,154.0,1.0,3210.0,0.006493506493506494,20.844155844155843,0.0,C,False,True,True,False
910594,0.0,0.0,0.0,0.0,0.0,28.0,C,False,False,True,False
910902,0.0,0.0,0.0,0.0,0.0,15.0,C,False,False,True,False
910926,0.0,0.0,0.0,0.0,0.0,25.0,C,False,False,True,False
910958,13.0,0.0,709.0,0.0,54.53846153846154,0.0,A,False,True,True,False
911102,27.0,3.0,822.0,0.1111111111111111,30.444444444444443,0.0,C,True,True,True,True
911104,1.0,0.0,13.0,0.0,13.0,0.0,C,False,False,True,False
911136,211.0,1.0,4230.0,0.004739336492890996,20.04739336492891,0.0,C,False,False,True,False
911138,289.0,2.0,5690.0,0.006920415224913495,19.688581314878892,0.0,C,True,False,True,False
911140,70.0,2.0,1840.0,0.02857142857142857,26.285714285714285,0.0,C,True,True,True,True
911142,20.0,2.0,923.0,0.1,46.15,0.0,C,True,True,True,True
911152,2.0,0.0,43.0,0.0,21.5,0.0,C,False,True,True,False
911214,2.0,0.0,36.0,0.0,18.0,0.0,C,False,False,True,False
911310,401.0,3.0,5504.0,0.007481296758104738,13.72568578553616,95.0,C,True,False,False,False
912010,144.0,2.0,2597.0,0.013888888888888888,18.03472222222222,0.0,B,True,False,True,False
912252,39.0,0.0,604.0,0.0,15.487179487179487,224.0,B,False,False,False,False
912296,173.0,3.0,2001.0,0.017341040462427744,11.566473988439306,483.0,A,True,False,False,False
912684,27.0,0.0,958.0,0.0,35.48148148148148,0.0,C,False,True,True,False
912722,153.0,0.0,934.0,0.0,6.104575163398692,385.0,B,False,False,False,False
913474,2.0,0.0,74.0,0.0,37.0,8.0,A,False,True,True,False
913780,5.0,0.0,89.0,0.0,17.8,0.0,C,False,False,True,False
913788,793.0,2.0,12673.0,0.0025220680958385876,15.98108448928121,963.0,C,False,False,False,False
913868,19.0,0.0,48.0,0.0,2.526315789473684,18.0,A,False,False,True,False
913886,2.0,0.0,27.0,0.0,13.5,0.0,B,False,False,True,False
913938,4766.0,13.0,40577.0,0.002727654217373059,8.513848090642048,408.0,B,False,False,False,False
913942,2467.0,11.0,29573.0,0.0044588569112282124,11.987434130522903,440.0,B,False,False,False,False
913984,1.0,0.0,17.0,0.0,17.0,6.0,B,False,False,True,False
914036,0.0,0.0,0.0,0.0,0.0,18.0,C,False,False,True,False
914050,12.0,0.0,102.0,0.0,8.5,387.0,B,False,False,False,False
914052,0.0,0.0,0.0,0.0,0.0,1368.0,B,False,False,False,False
914168,1.0,0.0,11.0,0.0,11.0,10.0,B,False,False,True,False
914170,12.0,0.0,143.0,0.0,11.916666666666666,4.0,B,False,False,True,False
914172,6.0,0.0,69.0,0.0,11.5,0.0,B,False,False,True,False
914238,0.0,0.0,0.0,0.0,0.0,335.0,C,False,False,False,False
914240,0.0,0.0,0.0,0.0,0.0,46.0,B,False,False,True,False
914256,24.0,0.0,368.0,0.0,15.333333333333334,1.0,B,False,False,True,False
914266,0.0,0.0,0.0,0.0,0.0,5.0,B,False,False,True,False
914272,0.0,0.0,0.0,0.0,0.0,1.0,B,False,False,True,False
914338,0.0,0.0,0.0,0.0,0.0,48.0,C,False,False,True,False
914348,0.0,0.0,0.0,0.0,0.0,6.0,C,False,False,True,False
914426,3.0,0.0,69.0,0.0,23.0,4.0,A,False,True,True,False
914440,30.0,1.0,573.0,0.03333333333333333,19.1,1.0,C,True,False,True,False
914626,0.0,0.0,0.0,0.0,0.0,1.0,B,False,False,True,False
914630,19.0,0.0,238.0,0.0,12.526315789473685,136.0,B,False,False,False,False
914636,3.0,0.0,28.0,0.0,9.333333333333334,15.0,B,False,False,True,False
914816,0.0,0.0,0.0,0.0,0.0,7.0,B,False,False,True,False
914842,6.0,0.0,113.0,0.0,18.833333333333332,0.0,B,False,False,True,False
914848,2.0,0.0,37.0,0.0,18.5,15.0,A,False,False,True,False
914870,5.0,0.0,84.0,0.0,16.8,4.0,A,False,False,True,False
915358,0.0,0.0,0.0,0.0,0.0,253.0,B,False,False,False,False
915360,0.0,0.0,0.0,0.0,0.0,271.0,B,False,False,False,False
915504,0.0,0.0,0.0,0.0,0.0,33.0,B,False,False,True,False
915556,185.0,3.0,1218.0,0.016216216216216217,6.583783783783784,2110.0,B,True,False,False,False
915558,0.0,0.0,0.0,0.0,0.0,161.0,B,False,False,False,False
915614,2.0,0.0,56.0,0.0,28.0,62.0,B,False,True,False,False
915958,11.0,0.0,223.0,0.0,20.272727272727273,19.0,A,False,False,True,False
916424,404.0,3.0,4160.0,0.007425742574257425,10.297029702970297,141.0,C,True,False,False,False
916596,0.0,0.0,0.0,0.0,0.0,30.0,B,False,False,True,False
916618,52.0,0.0,1062.0,0.0,20.423076923076923,105.0,C,False,False,False,False
917234,5.0,0.0,69.0,0.0,13.8,1174.0,B,False,False,False,False
917252,6.0,0.0,249.0,0.0,41.5,12.0,A,False,True,True,False
917378,2.0,0.0,25.0,0.0,12.5,14.0,A,False,False,True,False
917446,0.0,0.0,0.0,0.0,0.0,15.0,A,False,False,True,False
917680,2.0,0.0,200.0,0.0,100.0,43.0,A,False,True,True,False
917682,0.0,0.0,0.0,0.0,0.0,7.0,A,False,False,True,False
917846,3.0,0.0,25.0,0.0,8.333333333333334,32.0,C,False,False,True,False
917850,166.0,1.0,2815.0,0.006024096385542169,16.957831325301203,162.0,C,False,False,False,False
917852,375.0,1.0,7134.0,0.0026666666666666666,19.024,1017.0,C,False,False,False,False
917856,3.0,0.0,33.0,0.0,11.0,74.0,C,False,False,False,False
917858,1.0,0.0,14.0,0.0,14.0,2.0,C,False,False,True,False
917876,8.0,0.0,108.0,0.0,13.5,2.0,C,False,False,True,False
917890,0.0,0.0,0.0,0.0,0.0,1.0,B,False,False,True,False
918390,0.0,0.0,0.0,0.0,0.0,246.0,C,False,False,False,False
918436,34.0,1.0,632.0,0.029411764705882353,18.58823529411765,728.0,A,True,False,False,False
918452,0.0,0.0,0.0,0.0,0.0,313.0,B,False,False,False,False
918888,8.0,1.0,75.0,0.125,9.375,3.0,B,True,False,True,False
918956,2.0,0.0,69.0,0.0,34.5,17.0,A,False,True,True,False
918958,1.0,0.0,37.0,0.0,37.0,8.0,A,False,True,True,False
918978,744.0,4.0,7345.0,0.005376344086021506,9.87231182795699,1239.0,B,False,False,False,False
918986,566.0,0.0,5485.0,0.0,9.690812720848056,1397.0,B,False,False,False,False
918988,1.0,0.0,13.0,0.0,13.0,1.0,B,False,False,True,False
919126,0.0,0.0,0.0,0.0,0.0,291.0,C,False,False,False,False
919128,0.0,0.0,0.0,0.0,0.0,388.0,C,False,False,False,False
919162,0.0,0.0,0.0,0.0,0.0,2757.0,A,False,False,False,False
919164,648.0,2.0,4023.0,0.0030864197530864196,6.208333333333333,10.0,A,False,False,True,False
919166,993.0,2.0,5624.0,0.002014098690835851,5.663645518630413,20.0,A,False,False,True,False
919188,0.0,0.0,0.0,0.0,0.0,831.0,A,False,False,False,False
919190,2.0,0.0,22.0,0.0,11.0,83.0,A,False,False,False,False
919192,0.0,0.0,0.0,0.0,0.0,2158.0,A,False,False,False,False
919194,0.0,0.0,0.0,0.0,0.0,1295.0,A,False,False,False,False
919196,0.0,0.0,0.0,0.0,0.0,2713.0,A,False,False,False,False
919198,0.0,0.0,0.0,0.0,0.0,1066.0,A,False,False,False,False
919200,0.0,0.0,0.0,0.0,0.0,1242.0,A,False,False,False,False
919202,0.0,0.0,0.0,0.0,0.0,2433.0,A,False,False,False,False
919204,1167.0,8.0,9366.0,0.006855184233076264,8.025706940874036,9.0,A,True,False,True,False
919206,926.0,4.0,7373.0,0.004319654427645789,7.962203023758099,1.0,A,False,False,True,False
919214,18.0,0.0,511.0,0.0,28.38888888888889,1.0,B,False,True,True,False
919218,21.0,0.0,283.0,0.0,13.476190476190476,287.0,B,False,False,False,False
919302,0.0,0.0,0.0,0.0,0.0,2312.0,A,False,False,False,False
919306,0.0,0.0,0.0,0.0,0.0,1504.0,A,False,False,False,False
919310,0.0,0.0,0.0,0.0,0.0,2077.0,A,False,False,False,False
919314,0.0,0.0,0.0,0.0,0.0,2416.0,A,False,False,False,False
919318,0.0,0.0,0.0,0.0,0.0,1813.0,A,False,False,False,False
919362,0.0,0.0,0.0,0.0,0.0,2326.0,A,False,False,False,False
919364,0.0,0.0,0.0,0.0,0.0,4820.0,A,False,False,False,False
919370,0.0,0.0,0.0,0.0,0.0,1324.0,A,False,False,False,False
919372,0.0,0.0,0.0,0.0,0.0,1563.0,A,False,False,False,False
919374,0.0,0.0,0.0,0.0,0.0,2021.0,A,False,False,False,False
919376,0.0,0.0,0.0,0.0,0.0,1284.0,A,False,False,False,False
919378,0.0,0.0,0.0,0.0,0.0,1114.0,A,False,False,False,False
919382,0.0,0.0,0.0,0.0,0.0,1629.0,A,False,False,False,False
919390,0.0,0.0,0.0,0.0,0.0,721.0,A,False,False,False,False
919418,0.0,0.0,0.0,0.0,0.0,2.0,B,False,False,True,False
919456,0.0,0.0,0.0,0.0,0.0,1147.0,A,False,False,False,False
919464,0.0,0.0,0.0,0.0,0.0,1289.0,A,False,False,False,False
919476,0.0,0.0,0.0,0.0,0.0,1871.0,A,False,False,False,False
919482,0.0,0.0,0.0,0.0,0.0,1392.0,A,False,False,False,False
919490,0.0,0.0,0.0,0.0,0.0,1668.0,A,False,False,False,False
919504,0.0,0.0,0.0,0.0,0.0,1971.0,A,False,False,False,False
919536,2.0,0.0,18.0,0.0,9.0,8.0,B,False,False,True,False
919552,1089.0,0.0,37076.0,0.0,34.045913682277316,63.0,B,False,True,False,False
919554,1182.0,0.0,38240.0,0.0,32.35194585448392,11.0,B,False,True,True,False
919790,1578.0,0.0,52875.0,0.0,33.50760456273764,23.0,B,False,True,True,False
919792,750.0,1.0,22642.0,0.0013333333333333333,30.189333333333334,68.0,B,False,True,False,False
919794,1136.0,1.0,32236.0,0.0008802816901408451,28.37676056338028,21.0,B,False,True,True,False
919896,5.0,0.0,70.0,0.0,14.0,0.0,B,False,False,True,False
919906,0.0,0.0,0.0,0.0,0.0,1497.0,A,False,False,False,False
919910,0.0,0.0,0.0,0.0,0.0,327.0,A,False,False,False,False
919956,12.0,0.0,129.0,0.0,10.75,0.0,C,False,False,True,False
919958,2.0,0.0,35.0,0.0,17.5,0.0,C,False,False,True,False
919994,20.0,0.0,834.0,0.0,41.7,0.0,C,False,True,True,False
920146,0.0,0.0,0.0,0.0,0.0,84.0,B,False,False,False,False
920414,0.0,0.0,0.0,0.0,0.0,1266.0,A,False,False,False,False
920416,0.0,0.0,0.0,0.0,0.0,1576.0,A,False,False,False,False
920666,178.0,1.0,1628.0,0.0056179775280898875,9.146067415730338,264.0,C,False,False,False,False
920706,68.0,0.0,1626.0,0.0,23.91176470588235,140.0,B,False,True,False,False
920720,114.0,0.0,1775.0,0.0,15.570175438596491,200.0,B,False,False,False,False
920726,58.0,0.0,846.0,0.0,14.586206896551724,52.0,B,False,False,True,False
920728,201.0,4.0,3255.0,0.01990049751243781,16.19402985074627,99.0,B,True,False,False,False
920732,116.0,0.0,1652.0,0.0,14.241379310344827,157.0,B,False,False,False,False
920838,65.0,0.0,760.0,0.0,11.692307692307692,172.0,B,False,False,False,False
920852,192.0,2.0,2083.0,0.010416666666666666,10.848958333333334,277.0,B,True,False,False,False
920874,33.0,0.0,913.0,0.0,27.666666666666668,0.0,C,False,True,True,False
920902,48.0,1.0,2126.0,0.020833333333333332,44.291666666666664,17.0,B,True,True,True,True
920928,0.0,0.0,0.0,0.0,0.0,15.0,A,False,False,True,False
920930,1.0,0.0,62.0,0.0,62.0,0.0,A,False,True,True,False
920982,51.0,0.0,1302.0,0.0,25.529411764705884,0.0,B,False,True,True,False
921062,113.0,0.0,1253.0,0.0,11.08849557522124,6.0,B,False,False,True,False
921102,13.0,0.0,264.0,0.0,20.307692307692307,15.0,C,False,False,True,False
921104,6.0,0.0,123.0,0.0,20.5,9.0,C,False,False,True,False
921116,0.0,0.0,0.0,0.0,0.0,102.0,A,False,False,False,False
921306,398.0,4.0,8417.0,0.010050251256281407,21.14824120603015,542.0,C,True,True,False,True
921316,0.0,0.0,0.0,0.0,0.0,80.0,B,False,False,False,False
921318,2323.0,5.0,33848.0,0.002152389151958674,14.57081360309944,2560.0,C,False,False,False,False
921320,79.0,0.0,1801.0,0.0,22.79746835443038,269.0,C,False,True,False,False
921574,0.0,0.0,0.0,0.0,0.0,1506.0,A,False,False,False,False
921584,0.0,0.0,0.0,0.0,0.0,1266.0,A,False,False,False,False
921592,0.0,0.0,0.0,0.0,0.0,1602.0,A,False,False,False,False
921594,0.0,0.0,0.0,0.0,0.0,1078.0,A,False,False,False,False
921596,0.0,0.0,0.0,0.0,0.0,1270.0,A,False,False,False,False
921814,42.0,4.0,283.0,0.09523809523809523,6.738095238095238,43.0,C,True,False,True,False
921818,1808.0,7.0,19001.0,0.0038716814159292035,10.509402654867257,2106.0,C,False,False,False,False
922114,1.0,0.0,61.0,0.0,61.0,11.0,A,False,True,True,False
922142,0.0,0.0,0.0,0.0,0.0,733.0,B,False,False,False,False
922154,2.0,0.0,18.0,0.0,9.0,0.0,C,False,False,True,False
922356,18.0,0.0,472.0,0.0,26.22222222222222,0.0,B,False,True,True,False
922428,27.0,0.0,228.0,0.0,8.444444444444445,204.0,C,False,False,False,False
922474,63.0,0.0,507.0,0.0,8.047619047619047,211.0,C,False,False,False,False
922476,0.0,0.0,0.0,0.0,0.0,196.0,C,False,False,False,False
922486,1.0,0.0,8.0,0.0,8.0,5.0,C,False,False,True,False
922698,4.0,0.0,43.0,0.0,10.75,12.0,C,False,False,True,False
922710,0.0,0.0,0.0,0.0,0.0,1590.0,A,False,False,False,False
923250,0.0,0.0,0.0,0.0,0.0,148.0,C,False,False,False,False
923254,1.0,0.0,45.0,0.0,45.0,9.0,C,False,True,True,False
923526,901.0,2.0,7000.0,0.0022197558268590455,7.769145394006659,1832.0,C,False,False,False,False
923528,119.0,2.0,2877.0,0.01680672268907563,24.176470588235293,638.0,C,True,True,False,True
923646,1.0,0.0,19.0,0.0,19.0,0.0,C,False,False,True,False
923666,0.0,0.0,0.0,0.0,0.0,1805.0,A,False,False,False,False
923744,1.0,0.0,5.0,0.0,5.0,0.0,C,False,False,True,False
923944,41.0,0.0,482.0,0.0,11.75609756097561,0.0,C,False,False,True,False
924356,0.0,0.0,0.0,0.0,0.0,262.0,B,False,False,False,False
924370,0.0,0.0,0.0,0.0,0.0,14.0,B,False,False,True,False
924544,104.0,0.0,686.0,0.0,6.596153846153846,13.0,C,False,False,True,False
924546,44.0,1.0,701.0,0.022727272727272728,15.931818181818182,71.0,C,True,False,False,False
924572,0.0,0.0,0.0,0.0,0.0,1.0,C,False,False,True,False
924614,6.0,0.0,37.0,0.0,6.166666666666667,16.0,C,False,False,True,False
924662,1.0,0.0,20.0,0.0,20.0,0.0,B,False,False,True,False
924928,30.0,0.0,978.0,0.0,32.6,49.0,A,False,True,True,False
924930,21.0,1.0,460.0,0.047619047619047616,21.904761904761905,224.0,A,True,True,False,True
924932,3.0,0.0,54.0,0.0,18.0,28.0,A,False,False,True,False
924934,5.0,0.0,192.0,0.0,38.4,569.0,A,False,True,False,False
924936,8.0,2.0,154.0,0.25,19.25,0.0,A,True,False,True,False
924940,8.0,0.0,164.0,0.0,20.5,193.0,A,False,False,False,False
924946,7.0,0.0,215.0,0.0,30.714285714285715,41.0,A,False,True,True,False
924948,15.0,1.0,272.0,0.06666666666666667,18.133333333333333,238.0,A,True,False,False,False
924950,25.0,0.0,590.0,0.0,23.6,287.0,A,False,True,False,False
924952,22.0,0.0,467.0,0.0,21.227272727272727,90.0,A,False,True,False,False
924954,19.0,1.0,604.0,0.05263157894736842,31.789473684210527,118.0,A,True,True,False,False
924956,32.0,0.0,622.0,0.0,19.4375,62.0,A,False,False,False,False
924958,29.0,0.0,374.0,0.0,12.89655172413793,215.0,A,False,False,False,False
924960,54.0,1.0,1180.0,0.018518518518518517,21.85185185185185,230.0,A,True,True,False,True
925104,873.0,0.0,6503.0,0.0,7.449026345933563,1183.0,A,False,False,False,False
925106,21.0,0.0,566.0,0.0,26.952380952380953,0.0,B,False,True,True,False
925134,0.0,0.0,0.0,0.0,0.0,44.0,A,False,False,True,False
925808,11.0,0.0,209.0,0.0,19.0,0.0,B,False,False,True,False
925826,157.0,0.0,1090.0,0.0,6.942675159235669,510.0,B,False,False,False,False
925828,160.0,0.0,1000.0,0.0,6.25,429.0,B,False,False,False,False
926184,36.0,0.0,387.0,0.0,10.75,31.0,C,False,False,True,False
926214,3.0,0.0,27.0,0.0,9.0,0.0,C,False,False,True,False
926312,10.0,0.0,135.0,0.0,13.5,130.0,A,False,False,False,False
926486,14.0,0.0,118.0,0.0,8.428571428571429,2280.0,C,False,False,False,False
926490,11.0,1.0,246.0,0.09090909090909091,22.363636363636363,133.0,B,True,True,False,False
926872,24.0,3.0,19.0,0.125,0.7916666666666666,7.0,C,True,False,True,False
927070,32.0,0.0,1415.0,0.0,44.21875,0.0,A,False,True,True,False
927142,4.0,0.0,15.0,0.0,3.75,3.0,C,False,False,True,False
927908,5.0,0.0,13.0,0.0,2.6,0.0,C,False,False,True,False
927910,23.0,1.0,59.0,0.043478260869565216,2.5652173913043477,0.0,C,True,False,True,False
927912,17.0,1.0,46.0,0.058823529411764705,2.7058823529411766,0.0,C,True,False,True,False
927916,134.0,0.0,275.0,0.0,2.0522388059701493,426.0,C,False,False,False,False
928022,4.0,0.0,62.0,0.0,15.5,0.0,C,False,False,True,False
928092,5.0,0.0,236.0,0.0,47.2,0.0,C,False,True,True,False
928142,7.0,0.0,96.0,0.0,13.714285714285714,0.0,B,False,False,True,False
928202,25.0,0.0,371.0,0.0,14.84,0.0,B,False,False,True,False
928228,0.0,0.0,0.0,0.0,0.0,47.0,A,False,False,True,False
928282,0.0,0.0,0.0,0.0,0.0,2.0,A,False,False,True,False
928284,0.0,0.0,0.0,0.0,0.0,2.0,A,False,False,True,False
928312,18.0,0.0,261.0,0.0,14.5,1851.0,C,False,False,False,False
928382,9.0,1.0,27.0,0.1111111111111111,3.0,9.0,B,True,False,True,False
928404,5.0,0.0,77.0,0.0,15.4,0.0,C,False,False,True,False
928518,0.0,0.0,0.0,0.0,0.0,312.0,A,False,False,False,False
928886,53.0,0.0,454.0,0.0,8.566037735849056,681.0,C,False,False,False,False
928888,314.0,1.0,2524.0,0.0031847133757961785,8.038216560509554,553.0,C,False,False,False,False
928926,1.0,0.0,5.0,0.0,5.0,15.0,C,False,False,True,False
929228,1.0,0.0,24.0,0.0,24.0,87.0,B,False,True,False,False
929332,36.0,0.0,536.0,0.0,14.88888888888889,0.0,C,False,False,True,False
929340,8.0,0.0,349.0,0.0,43.625,0.0,C,False,True,True,False
929426,0.0,0.0,0.0,0.0,0.0,11189.0,C,False,False,False,False
929542,0.0,0.0,0.0,0.0,0.0,2.0,B,False,False,True,False
929544,0.0,0.0,0.0,0.0,0.0,66.0,B,False,False,False,False
929622,12.0,0.0,162.0,0.0,13.5,4.0,C,False,False,True,False
929626,35.0,0.0,438.0,0.0,12.514285714285714,20.0,C,False,False,True,False
929876,36.0,1.0,492.0,0.027777777777777776,13.666666666666666,78.0,A,True,False,False,False
929884,31.0,0.0,490.0,0.0,15.806451612903226,25.0,A,False,False,True,False
930020,85.0,4.0,703.0,0.047058823529411764,8.270588235294118,555.0,C,True,False,False,False
930186,5.0,0.0,27.0,0.0,5.4,53.0,B,False,False,True,False
930242,4.0,1.0,69.0,0.25,17.25,0.0,B,True,False,True,False
930264,4.0,0.0,39.0,0.0,9.75,0.0,C,False,False,True,False
930326,10.0,0.0,117.0,0.0,11.7,1.0,C,False,False,True,False
930510,2.0,0.0,44.0,0.0,22.0,2.0,C,False,True,True,False
930524,0.0,0.0,0.0,0.0,0.0,28.0,C,False,False,True,False
930582,1.0,0.0,16.0,0.0,16.0,0.0,B,False,False,True,False
930586,0.0,0.0,0.0,0.0,0.0,224.0,B,False,False,False,False
930590,0.0,0.0,0.0,0.0,0.0,62.0,B,False,False,False,False
930594,2.0,0.0,21.0,0.0,10.5,53.0,B,False,False,True,False
930660,4.0,0.0,26.0,0.0,6.5,19.0,B,False,False,True,False
930662,0.0,0.0,0.0,0.0,0.0,23.0,B,False,False,True,False
930690,2.0,0.0,13.0,0.0,6.5,4.0,C,False,False,True,False
930692,0.0,0.0,0.0,0.0,0.0,6.0,C,False,False,True,False
930814,11.0,0.0,175.0,0.0,15.909090909090908,3.0,B,False,False,True,False
930816,4.0,0.0,51.0,0.0,12.75,1.0,B,False,False,True,False
930818,3.0,0.0,41.0,0.0,13.666666666666666,0.0,B,False,False,True,False
930820,5.0,0.0,71.0,0.0,14.2,1.0,B,False,False,True,False
930908,34.0,0.0,194.0,0.0,5.705882352941177,40.0,B,False,False,True,False
930910,1.0,0.0,5.0,0.0,5.0,12.0,B,False,False,True,False
930912,0.0,0.0,0.0,0.0,0.0,215.0,B,False,False,False,False
930914,0.0,0.0,0.0,0.0,0.0,314.0,B,False,False,False,False
931458,2078.0,10.0,35462.0,0.004812319538017324,17.065447545717035,2363.0,C,False,False,False,False
931914,31.0,0.0,510.0,0.0,16.451612903225808,0.0,C,False,False,True,False
932050,0.0,0.0,0.0,0.0,0.0,145.0,B,False,False,False,False
932088,0.0,0.0,0.0,0.0,0.0,12.0,B,False,False,True,False
932246,0.0,0.0,0.0,0.0,0.0,1.0,B,False,False,True,False
932292,6.0,0.0,88.0,0.0,14.666666666666666,97.0,B,False,False,False,False
932304,2.0,0.0,40.0,0.0,20.0,44.0,B,False,False,True,False
932460,25.0,1.0,418.0,0.04,16.72,0.0,B,True,False,True,False
932498,1.0,0.0,11.0,0.0,11.0,274.0,B,False,False,False,False
932500,8.0,0.0,144.0,0.0,18.0,1167.0,B,False,False,False,False
932502,4.0,0.0,63.0,0.0,15.75,755.0,B,False,False,False,False
932672,7.0,0.0,10.0,0.0,1.4285714285714286,0.0,C,False,False,True,False
932676,0.0,0.0,0.0,0.0,0.0,4.0,C,False,False,True,False
932750,12.0,0.0,115.0,0.0,9.583333333333334,17.0,B,False,False,True,False
932754,2.0,0.0,11.0,0.0,5.5,3.0,B,False,False,True,False
932798,98.0,1.0,961.0,0.01020408163265306,9.806122448979592,10.0,C,True,False,True,False
932836,21.0,0.0,270.0,0.0,12.857142857142858,305.0,A,False,False,False,False
932856,0.0,0.0,0.0,0.0,0.0,4.0,A,False,False,True,False
933070,67.0,1.0,436.0,0.014925373134328358,6.507462686567164,782.0,B,True,False,False,False
933244,2.0,0.0,18.0,0.0,9.0,84.0,B,False,False,False,False
933452,0.0,0.0,0.0,0.0,0.0,4.0,C,False,False,True,False
933804,25.0,0.0,346.0,0.0,13.84,0.0,B,False,False,True,False
933806,0.0,0.0,0.0,0.0,0.0,336.0,B,False,False,False,False
933810,0.0,0.0,0.0,0.0,0.0,107.0,B,False,False,False,False
933832,23.0,0.0,590.0,0.0,25.652173913043477,0.0,C,False,True,True,False
933986,14.0,0.0,184.0,0.0,13.142857142857142,10.0,C,False,False,True,False
933996,4.0,0.0,102.0,0.0,25.5,11.0,C,False,True,True,False
934000,8.0,0.0,122.0,0.0,15.25,2.0,C,False,False,True,False
934074,37.0,0.0,534.0,0.0,14.432432432432432,0.0,C,False,False,True,False
934076,11.0,1.0,311.0,0.09090909090909091,28.272727272727273,0.0,C,True,True,True,False
934098,6.0,2.0,159.0,0.3333333333333333,26.5,0.0,C,True,True,True,False
934170,8.0,0.0,82.0,0.0,10.25,0.0,C,False,False,True,False
934188,6.0,0.0,104.0,0.0,17.333333333333332,2.0,B,False,False,True,False
934424,6.0,0.0,164.0,0.0,27.333333333333332,0.0,C,False,True,True,False
934426,0.0,0.0,0.0,0.0,0.0,222.0,A,False,False,False,False
934428,36.0,0.0,850.0,0.0,23.61111111111111,0.0,C,False,True,True,False
934430,28.0,1.0,774.0,0.03571428571428571,27.642857142857142,0.0,C,True,True,True,True
934432,8.0,0.0,287.0,0.0,35.875,0.0,C,False,True,True,False
934476,1.0,0.0,13.0,0.0,13.0,10.0,C,False,False,True,False
934534,127.0,2.0,2350.0,0.015748031496062992,18.503937007874015,0.0,B,True,False,True,False
934608,9.0,0.0,120.0,0.0,13.333333333333334,0.0,B,False,False,True,False
935216,2.0,0.0,10.0,0.0,5.0,33.0,C,False,False,True,False
935244,2.0,0.0,38.0,0.0,19.0,27.0,B,False,False,True,False
935246,0.0,0.0,0.0,0.0,0.0,4.0,B,False,False,True,False
935264,4.0,0.0,28.0,0.0,7.0,55.0,B,False,False,True,False
935268,5.0,0.0,48.0,0.0,9.6,0.0,B,False,False,True,False
935348,147.0,1.0,1136.0,0.006802721088435374,7.727891156462585,169.0,B,True,False,False,False
935394,1.0,0.0,7.0,0.0,7.0,0.0,B,False,False,True,False
935548,19.0,0.0,207.0,0.0,10.894736842105264,3.0,C,False,False,True,False
935870,8.0,0.0,103.0,0.0,12.875,0.0,C,False,False,True,False
935956,2.0,0.0,105.0,0.0,52.5,1.0,B,False,True,True,False
935958,35.0,1.0,779.0,0.02857142857142857,22.257142857142856,0.0,C,True,True,True,True
936110,156.0,0.0,2448.0,0.0,15.692307692307692,0.0,C,False,False,True,False
936296,0.0,0.0,0.0,0.0,0.0,4.0,B,False,False,True,False
936324,28.0,0.0,392.0,0.0,14.0,95.0,B,False,False,False,False
936382,1.0,0.0,39.0,0.0,39.0,390.0,B,False,True,False,False
936514,81.0,0.0,1530.0,0.0,18.88888888888889,0.0,B,False,False,True,False
936984,70.0,0.0,968.0,0.0,13.82857142857143,0.0,B,False,False,True,False
937156,0.0,0.0,0.0,0.0,0.0,65.0,B,False,False,False,False
937352,0.0,0.0,0.0,0.0,0.0,31.0,B,False,False,True,False
937362,5.0,0.0,253.0,0.0,50.6,5.0,B,False,True,True,False
937366,3.0,0.0,161.0,0.0,53.666666666666664,2.0,B,False,True,True,False
937368,22.0,1.0,531.0,0.045454545454545456,24.136363636363637,10.0,B,True,True,True,True
937370,1.0,0.0,7.0,0.0,7.0,5.0,B,False,False,True,False
937372,0.0,0.0,0.0,0.0,0.0,1171.0,B,False,False,False,False
937374,25.0,0.0,895.0,0.0,35.8,0.0,B,False,True,True,False
937422,0.0,0.0,0.0,0.0,0.0,36.0,C,False,False,True,False
937428,0.0,0.0,0.0,0.0,0.0,8.0,C,False,False,True,False
937430,0.0,0.0,0.0,0.0,0.0,33.0,C,False,False,True,False
937432,3.0,1.0,36.0,0.3333333333333333,12.0,19.0,C,True,False,True,False
937604,7.0,0.0,80.0,0.0,11.428571428571429,52.0,B,False,False,True,False
937650,0.0,0.0,0.0,0.0,0.0,91.0,A,False,False,False,False
937678,16.0,0.0,190.0,0.0,11.875,159.0,A,False,False,False,False
937708,190.0,0.0,2502.0,0.0,13.16842105263158,648.0,A,False,False,False,False
937710,0.0,0.0,0.0,0.0,0.0,1.0,A,False,False,True,False
937716,0.0,0.0,0.0,0.0,0.0,1.0,A,False,False,True,False
937720,0.0,0.0,0.0,0.0,0.0,1.0,A,False,False,True,False
937732,116.0,1.0,2046.0,0.008620689655172414,17.637931034482758,191.0,A,True,False,False,False
937736,284.0,2.0,3724.0,0.007042253521126761,13.112676056338028,1153.0,A,True,False,False,False
937742,16.0,0.0,260.0,0.0,16.25,3.0,A,False,False,True,False
